"No.","Time","Source","Destination","Protocol","Length","Info"
"14621","291.031785277","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=9562 Ack=944293 Win=65535 Len=0"
"14622","291.031819691","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=944293 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14623]"
"14623","291.033880347","185.199.110.154","10.0.2.15","TLSv1.3","10162","Application Data"
"14624","291.033880537","185.199.110.154","10.0.2.15","TLSv1.3","14930","Application Data, Application Data"
"14625","291.033920773","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=9562 Ack=955845 Win=65535 Len=0"
"14626","291.033956239","185.199.110.154","10.0.2.15","TLSv1.3","659","Application Data"
"14627","291.033956329","185.199.110.154","10.0.2.15","TLSv1.3","262","Application Data"
"14628","291.034021532","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=971534 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14640]"
"14629","291.034032422","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=9562 Ack=972978 Win=65535 Len=0"
"14630","291.034108675","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=972978 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14640]"
"14631","291.034187373","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=974422 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14640]"
"14632","291.034264056","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=975866 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14640]"
"14633","291.034331493","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=9562 Ack=977310 Win=65535 Len=0"
"14634","291.034349867","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=977310 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14640]"
"14635","291.034439435","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=978754 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14640]"
"14636","291.034446378","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=9562 Ack=980198 Win=65535 Len=0"
"14637","291.034579057","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=980198 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14640]"
"14638","291.034627568","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=981642 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14640]"
"14639","291.034635122","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=9562 Ack=983086 Win=65535 Len=0"
"14640","291.034712427","185.199.110.154","10.0.2.15","TLSv1.3","1646","Application Data"
"14641","291.034712528","185.199.110.154","10.0.2.15","TLSv1.3","228","Application Data"
"14642","291.034826191","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=984852 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14647]"
"14643","291.034854454","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=9562 Ack=986296 Win=65535 Len=0"
"14644","291.034896072","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=986296 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14647]"
"14645","291.034992593","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=987740 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14647]"
"14646","291.035022579","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=9562 Ack=989184 Win=65535 Len=0"
"14647","291.035059218","185.199.110.154","10.0.2.15","TLSv1.3","1036","Application Data"
"14648","291.035168072","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=990166 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14651]"
"14649","291.035182189","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=9562 Ack=991610 Win=65535 Len=0"
"14650","291.035255516","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=991610 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14651]"
"14651","291.035332761","185.199.110.154","10.0.2.15","TLSv1.3","1649","Application Data"
"14652","291.035418041","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=994649 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14660]"
"14653","291.035511176","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=996093 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14660]"
"14654","291.035607256","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=997537 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14660]"
"14655","291.035657049","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=9562 Ack=998981 Win=65535 Len=0"
"14656","291.035695031","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=998981 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14660]"
"14657","291.035813242","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1000425 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14660]"
"14658","291.035849701","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1001869 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14660]"
"14659","291.035985876","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1003313 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14660]"
"14660","291.035985996","185.199.110.154","10.0.2.15","TLSv1.3","664","Application Data, Application Data"
"14661","291.036070254","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1005367 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14666]"
"14662","291.036164631","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1006811 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14666]"
"14663","291.036213343","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=9562 Ack=1008255 Win=65535 Len=0"
"14664","291.036253378","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1008255 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14666]"
"14665","291.036339720","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1009699 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14666]"
"14666","291.036400344","185.199.110.154","10.0.2.15","TLSv1.3","1404","Application Data"
"14667","291.036440509","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=9562 Ack=1012493 Win=65535 Len=0"
"14668","291.044899385","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1012493 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14670]"
"14669","291.044899716","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1013937 Ack=9562 Win=65535 Len=1444 [TCP PDU reassembled in 14670]"
"14670","291.044899766","185.199.110.154","10.0.2.15","TLSv1.3","877","Application Data"
"14671","291.044932798","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=9562 Ack=1015381 Win=65535 Len=0"
"14672","291.061780971","10.0.2.15","185.199.110.154","TLSv1.3","163","Application Data"
"14673","291.061978952","185.199.110.154","10.0.2.15","TCP","60","443  >  55038 [ACK] Seq=1016204 Ack=9671 Win=65535 Len=0"
"14674","291.062678574","10.0.2.15","185.199.110.154","TLSv1.3","204","Application Data"
"14675","291.062784443","185.199.110.154","10.0.2.15","TCP","60","443  >  55038 [ACK] Seq=1016204 Ack=9821 Win=65535 Len=0"
"14676","291.063187770","10.0.2.15","185.199.110.154","TLSv1.3","172","Application Data"
"14677","291.063247592","185.199.110.154","10.0.2.15","TCP","60","443  >  55038 [ACK] Seq=1016204 Ack=9939 Win=65535 Len=0"
"14678","291.064067780","10.0.2.15","185.199.110.154","TLSv1.3","145","Application Data"
"14679","291.064151006","185.199.110.154","10.0.2.15","TCP","60","443  >  55038 [ACK] Seq=1016204 Ack=10030 Win=65535 Len=0"
"14680","291.070929591","185.199.110.154","10.0.2.15","TLSv1.3","262","Application Data"
"14681","291.071469314","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1016412 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14687]"
"14682","291.071484332","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1017856 Win=65535 Len=0"
"14683","291.071680049","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1017856 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14687]"
"14684","291.071786629","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1019300 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14687]"
"14685","291.071807758","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1020744 Win=65535 Len=0"
"14686","291.071854256","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1020744 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14687]"
"14687","291.071889401","185.199.110.154","10.0.2.15","TLSv1.3","1000","Application Data"
"14688","291.071901715","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1023134 Win=65535 Len=0"
"14689","291.071979160","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1023134 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14695]"
"14690","291.072087904","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1024578 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14695]"
"14691","291.072097402","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1026022 Win=65535 Len=0"
"14692","291.072257482","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1026022 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14695]"
"14693","291.072257612","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1027466 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14695]"
"14694","291.072291916","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1028910 Win=65535 Len=0"
"14695","291.072346349","185.199.110.154","10.0.2.15","TLSv1.3","1768","Application Data"
"14696","291.072369742","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1030624 Win=65535 Len=0"
"14697","291.072592611","185.199.110.154","10.0.2.15","TLSv1.3","1498","Application Data"
"14698","291.072673462","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1032068 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14701]"
"14699","291.072680576","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1033512 Win=65535 Len=0"
"14700","291.072750336","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1033512 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14701]"
"14701","291.072835175","185.199.110.154","10.0.2.15","TLSv1.3","1198","Application Data, Application Data"
"14702","291.072844072","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1036100 Win=65535 Len=0"
"14703","291.072890840","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1036100 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14719]"
"14704","291.073000836","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1037544 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14719]"
"14705","291.073010074","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1038988 Win=65535 Len=0"
"14706","291.073074264","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1038988 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14719]"
"14707","291.073184340","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1040432 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14719]"
"14708","291.073193888","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1041876 Win=65535 Len=0"
"14709","291.073261956","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1041876 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14719]"
"14710","291.073348088","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1043320 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14719]"
"14711","291.073356914","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1044764 Win=65535 Len=0"
"14712","291.073514850","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1044764 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14719]"
"14713","291.073514971","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1046208 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14719]"
"14714","291.073548093","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1047652 Win=65535 Len=0"
"14715","291.073599389","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1047652 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14719]"
"14716","291.075116194","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1049096 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14719]"
"14717","291.075139187","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1050540 Win=65535 Len=0"
"14718","291.075188630","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1050540 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14719]"
"14719","291.075269021","185.199.110.154","10.0.2.15","TLSv1.3","1498","Application Data"
"14720","291.075277797","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1053428 Win=65535 Len=0"
"14721","291.075323773","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1053428 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14736]"
"14722","291.075430544","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1054872 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14736]"
"14723","291.075442947","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1056316 Win=65535 Len=0"
"14724","291.075504653","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1056316 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14736]"
"14725","291.075607696","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1057760 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14736]"
"14726","291.075616382","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1059204 Win=65535 Len=0"
"14727","291.075681595","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1059204 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14736]"
"14728","291.075773457","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1060648 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14736]"
"14729","291.075781813","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1062092 Win=65535 Len=0"
"14730","291.076010612","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1062092 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14736]"
"14731","291.076096703","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1063536 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14736]"
"14732","291.076109728","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1064980 Win=65535 Len=0"
"14733","291.076186983","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1064980 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14736]"
"14734","291.076261743","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1066424 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14736]"
"14735","291.076271261","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1067868 Win=65535 Len=0"
"14736","291.076336433","185.199.110.154","10.0.2.15","TLSv1.3","1498","Application Data"
"14737","291.076441690","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1069312 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14754]"
"14738","291.076449846","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1070756 Win=65535 Len=0"
"14739","291.076562417","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1070756 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14754]"
"14740","291.076610096","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1072200 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14754]"
"14741","291.076617059","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1073644 Win=65535 Len=0"
"14742","291.076690607","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1073644 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14754]"
"14743","291.076787649","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1075088 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14754]"
"14744","291.076795855","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1076532 Win=65535 Len=0"
"14745","291.076957308","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1076532 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14754]"
"14746","291.076957428","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1077976 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14754]"
"14747","291.076998355","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1079420 Win=65535 Len=0"
"14748","291.077042828","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1079420 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14754]"
"14749","291.077131805","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1080864 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14754]"
"14750","291.077153646","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1082308 Win=65535 Len=0"
"14751","291.077228216","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1082308 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14754]"
"14752","291.077300962","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1083752 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14754]"
"14753","291.077309308","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1085196 Win=65535 Len=0"
"14754","291.077380642","185.199.110.154","10.0.2.15","TLSv1.3","1498","Application Data"
"14755","291.077464529","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1086640 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14770]"
"14756","291.077472504","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1088084 Win=65535 Len=0"
"14757","291.077699510","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1088084 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14770]"
"14758","291.077780321","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1089528 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14770]"
"14759","291.077787024","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1090972 Win=65535 Len=0"
"14760","291.077868396","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1090972 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14770]"
"14761","291.077963916","185.199.110.154","10.0.2.15","TCP","1498","443  >  55038 [PSH, ACK] Seq=1092416 Ack=10030 Win=65535 Len=1444 [TCP PDU reassembled in 14770]"
"14762","291.077973223","10.0.2.15","185.199.110.154","TCP","54","55038  >  443 [ACK] Seq=10030 Ack=1093860 Win=65535 Len=0"
